"Dates","Year","Value","Dataset","Site"
2015-05-22,"2015",0.74401319026947,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-05-23,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-05-24,"2015",0.741748034954071,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-05-25,"2015",0.740620791912079,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-05-26,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-05-27,"2015",0.738367676734924,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-05-28,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-05-29,"2015",0.736192584037781,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-05-30,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-05-31,"2015",0.734678626060486,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-06-01,"2015",0.734152674674988,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-06-02,"2015",0.733598411083221,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-06-03,"2015",0.733078420162201,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-06-04,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-06-05,"2015",0.732093214988708,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-06-06,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-06-07,"2015",0.731730103492737,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-06-08,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-06-09,"2015",0.732470333576202,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-06-10,"2015",0.732974708080292,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-06-11,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-06-12,"2015",0.734149158000946,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-06-13,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-06-14,"2015",0.735948503017426,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-06-15,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-06-16,"2015",0.738742768764496,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-06-17,"2015",0.74047315120697,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-06-18,"2015",0.742287278175354,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-06-19,"2015",0.744186818599701,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-06-20,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-06-21,"2015",0.748231887817383,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-06-22,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-06-23,"2015",0.752918422222137,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-06-24,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-06-25,"2015",0.757751643657684,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-06-26,"2015",0.760283708572388,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-06-27,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-06-28,"2015",0.766239047050476,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-06-29,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-06-30,"2015",0.771959066390991,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-07-01,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-07-02,"2015",0.777456343173981,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-07-03,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-07-04,"2015",0.783284485340118,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-07-05,"2015",0.786334931850433,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-07-06,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-07-07,"2015",0.791798889636993,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-07-08,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-07-09,"2015",0.796635389328003,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-07-10,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-07-11,"2015",0.801634967327118,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-07-12,"2015",0.804028570652008,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-07-13,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-07-14,"2015",0.808504581451416,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-07-15,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-07-16,"2015",0.812932372093201,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-07-17,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-07-18,"2015",0.817900419235229,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-07-19,"2015",0.820459544658661,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-07-20,"2015",0.822972059249878,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-07-21,"2015",0.825351178646088,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-07-22,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-07-23,"2015",0.829524099826813,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-07-24,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-07-25,"2015",0.834191262722015,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-07-26,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-07-27,"2015",0.838517487049103,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-07-28,"2015",0.840477883815765,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-07-29,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-07-30,"2015",0.844248235225677,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-07-31,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-08-01,"2015",0.847275376319885,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-08-02,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-08-03,"2015",0.84895384311676,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-08-04,"2015",0.849618673324585,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-08-05,"2015",0.850115656852722,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-08-06,"2015",0.850805759429932,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-08-07,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-08-08,"2015",0.851879000663757,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-08-09,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-08-10,"2015",0.852653741836548,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-08-11,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-08-12,"2015",0.852957189083099,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-08-13,"2015",0.852932512760162,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-08-14,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-08-15,"2015",0.852187931537628,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-08-16,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-08-17,"2015",0.850953161716461,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-08-18,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-08-19,"2015",0.849135160446167,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-08-20,"2015",0.848181903362274,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-08-21,"2015",0.846913635730743,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-08-22,"2015",0.84558367729187,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-08-23,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-08-24,"2015",0.84246027469635,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-08-25,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-08-26,"2015",0.839380502700806,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-08-27,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-08-28,"2015",0.836681067943573,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-08-29,"2015",0.835440456867218,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-08-30,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-08-31,"2015",0.833114147186279,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-09-01,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-09-02,"2015",0.831911504268646,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-09-03,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-09-04,"2015",0.831128716468811,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-09-05,"2015",0.830754220485687,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-09-06,"2015",0.830199956893921,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-09-07,"2015",0.829632759094238,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-09-08,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-09-09,"2015",0.82865697145462,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-09-10,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-09-11,"2015",0.827446937561035,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-09-12,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-09-13,"2015",0.826337695121765,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-09-14,"2015",0.825755298137665,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-09-15,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-09-16,"2015",0.824173212051392,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-09-17,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-09-18,"2015",0.822254121303558,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-09-19,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-09-20,"2015",0.820828080177307,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-09-21,"2015",0.820346176624298,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-09-22,"2015",0.819834291934967,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-09-23,"2015",0.819312036037445,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-09-24,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-09-25,"2015",0.818116903305054,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-09-26,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-09-27,"2015",0.81664514541626,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-09-28,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-09-29,"2015",0.815106272697449,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-09-30,"2015",0.814456582069397,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-10-01,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-10-02,"2015",0.813003897666931,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-10-03,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-10-04,"2015",0.81137627363205,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-10-05,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-10-06,"2015",0.809342801570892,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-10-07,"2015",0.808298707008362,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-10-08,"2015",0.807194828987122,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-10-09,"2015",0.8060622215271,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-10-10,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-10-11,"2015",0.8034588098526,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-10-12,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-10-13,"2015",0.800512075424194,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-10-14,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-10-15,"2015",0.796529233455658,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-10-16,"2015",0.793929278850555,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-10-17,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-10-18,"2015",0.788466036319733,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-10-19,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-10-20,"2015",0.782590091228485,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-10-21,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-10-22,"2015",0.77664053440094,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-10-23,"2015",0.773589253425598,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-10-24,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-10-25,"2015",0.766790211200714,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-10-26,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-10-27,"2015",0.759853184223175,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-10-28,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-10-29,"2015",0.752831816673279,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-10-30,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-10-31,"2015",0.747520208358765,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-11-01,"2015",0.744910955429077,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-11-02,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-11-03,"2015",0.740039765834808,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-11-04,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-11-05,"2015",0.735061347484589,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-11-06,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-11-07,"2015",0.72957456111908,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-11-08,"2015",0.726702332496643,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-11-09,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-11-10,"2015",0.721165359020233,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-11-11,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-11-12,"2015",0.715904712677002,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-11-13,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-11-14,"2015",0.710780799388885,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-11-15,"2015",0.708313643932343,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-11-16,"2015",0.705911040306091,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-11-17,"2015",0.703546404838562,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-11-18,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-11-19,"2015",0.698869049549103,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-11-20,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-11-21,"2015",0.695220470428467,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-11-22,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-11-23,"2015",0.692443072795868,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-11-24,"2015",0.691342711448669,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-11-25,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-11-26,"2015",0.689451992511749,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-11-27,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-11-28,"2015",0.687742352485657,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-11-29,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-11-30,"2015",0.686215460300446,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-12-01,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-12-02,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-12-03,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-12-04,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-12-05,"2015",0.683750748634338,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-12-06,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-12-07,"2015",0.683561623096466,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-12-08,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-12-09,"2015",0.683583378791809,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-12-10,"2015",0.6837397813797,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-12-11,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-12-12,"2015",0.68417364358902,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-12-13,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-12-14,"2015",0.685322463512421,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-12-15,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-12-16,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-12-17,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-12-18,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-12-19,"2015",0.691514849662781,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-12-20,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-12-21,"2015",0.694841265678406,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-12-22,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-12-23,"2015",0.698864877223969,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-12-24,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-12-25,"2015",0.703108668327332,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-12-26,"2015",0.705022990703583,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-12-27,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-12-28,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-12-29,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-12-30,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2015-12-31,"2015",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-01-01,"2016",0.714215934276581,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-01-02,"2016",0.715384840965271,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-01-03,"2016",0.716179966926575,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-01-04,"2016",0.716817796230316,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-01-05,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-01-06,"2016",0.717680215835571,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-01-07,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-01-08,"2016",0.718033254146576,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-01-09,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-01-10,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-01-11,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-01-12,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-01-13,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-01-14,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-01-15,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-01-16,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-01-17,"2016",0.718316256999969,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-01-18,"2016",0.718208253383636,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-01-19,"2016",0.718068182468414,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-01-20,"2016",0.717903971672058,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-01-21,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-01-22,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-01-23,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-01-24,"2016",0.71698522567749,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-01-25,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-01-26,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-01-27,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-01-28,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-01-29,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-01-30,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-01-31,"2016",0.715768694877625,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-02-01,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-02-02,"2016",0.715368270874023,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-02-03,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-02-04,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-02-05,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-02-06,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-02-07,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-02-08,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-02-09,"2016",0.711399793624878,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-02-10,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-02-11,"2016",0.709985435009003,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-02-12,"2016",0.709198713302612,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-02-13,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-02-14,"2016",0.707421660423279,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-02-15,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-02-16,"2016",0.705668210983276,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-02-17,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-02-18,"2016",0.704148650169373,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-02-19,"2016",0.70366495847702,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-02-20,"2016",0.703141570091248,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-02-21,"2016",0.702588737010956,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-02-22,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-02-23,"2016",0.701569080352783,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-02-24,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-02-25,"2016",0.700635612010956,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-02-26,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-02-27,"2016",0.699786126613617,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-02-28,"2016",0.699443936347961,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-02-29,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-03-01,"2016",0.698844969272614,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-03-02,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-03-03,"2016",0.698193728923798,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-03-04,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-03-05,"2016",0.697549283504486,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-03-06,"2016",0.697362422943115,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-03-07,"2016",0.697202563285828,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-03-08,"2016",0.697055578231812,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-03-09,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-03-10,"2016",0.696663379669189,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-03-11,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-03-12,"2016",0.696276485919952,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-03-13,"2016",NA,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
2016-03-14,"2016",0.696020841598511,"LPDRv3_VOD_DESCENDING_NIGHT","WKG"
